dataset,algorithm,config,recall@10,qps,robustness@0.1,robustness@0.3,robustness@0.5,robustness@0.7,robustness@0.9,map@10,ndcg@10,mrr@10,tail95,tail99,tail999
deep-10M,diskann,"diskann(('R16_L300', {'Ls': 100, 'T': 64}))",0.88479,26125.556778480182,0.9989,0.993,0.9671,0.8971,0.716,83.59965952380952,8.914911851012404,9.507639285714287,0.5,0.3,0.0
deep-10M,diskann,"diskann(('R16_L300', {'Ls': 120, 'T': 64}))",0.90061,26575.427178216065,0.999,0.995,0.9745,0.917,0.7545,85.73095873015875,9.062868041002387,9.565460317460317,0.6,0.3,0.09989999999994321
deep-10M,diskann,"diskann(('R16_L300', {'Ls': 150, 'T': 64}))",0.9179999999999999,21810.776883708208,0.9992,0.9968,0.9831,0.94,0.7947,88.10163174603176,9.229267290923882,9.652597222222221,0.6,0.4,0.1
deep-10M,diskann,"diskann(('R16_L300', {'Ls': 200, 'T': 64}))",0.93653,18574.58990729764,0.9995,0.9983,0.9901,0.9587,0.8419,90.65848333333332,9.40393394711254,9.735624999999999,0.7,0.5,0.2
deep-10M,diskann,"diskann(('R16_L300', {'Ls': 250, 'T': 64}))",0.94906,15332.866142520981,0.9996,0.9985,0.9936,0.9717,0.876,92.43936706349207,9.521953202057876,9.790841666666665,0.7,0.5,0.2
deep-10M,diskann,"diskann(('R16_L300', {'Ls': 30, 'T': 64}))",0.72359,52575.88102717352,0.9884,0.9371,0.8379,0.6609,0.4048,63.445866666666674,7.368159715356503,8.617996428571429,0.2,0.0,0.0
deep-10M,diskann,"diskann(('R16_L300', {'Ls': 50, 'T': 64}))",0.80417,44078.141075559004,0.9959,0.9716,0.9099,0.7834,0.5468,73.22625277777777,8.145622652015556,9.093730158730159,0.3,0.1,0.0
deep-10M,diskann,"diskann(('R16_L300', {'Ls': 70, 'T': 64}))",0.8471399999999999,39512.84215603521,0.9981,0.9847,0.9426,0.8454,0.6342,78.69017142857143,8.557543918505722,9.330667063492061,0.4,0.2,0.0
deep-10M,diskann,"diskann(('R16_L300', {'Ls': 80, 'T': 64}))",0.86233,34286.40561621955,0.9984,0.9883,0.9524,0.867,0.6681,80.646225,8.700417903984158,9.39978253968254,0.5,0.2,0.0
deep-10M,diskann,"diskann(('R16_L300', {'Ls': 90, 'T': 64}))",0.8742800000000001,28821.998235347473,0.9986,0.9908,0.9607,0.8832,0.6932,82.22405555555557,8.815806513796277,9.46303492063492,0.5,0.3,0.0
deep-10M,faiss_hnsw,"faiss ({'M': 16, 'efConstruction': 300}, ef: 100)",0.88177,29539.994069892167,0.9964,0.989,0.9635,0.8952,0.7168,83.3083634920635,8.887492563906896,9.494332539682539,0.5,0.2,0.0
deep-10M,faiss_hnsw,"faiss ({'M': 16, 'efConstruction': 300}, ef: 120)",0.89857,20440.944620946404,0.9974,0.9921,0.9741,0.9145,0.7529,85.53380515873016,9.047188936162833,9.5758,0.6,0.3,0.0
deep-10M,faiss_hnsw,"faiss ({'M': 16, 'efConstruction': 300}, ef: 140)",0.91152,16154.971723145269,0.9976,0.9936,0.9802,0.932,0.7823,87.29545952380954,9.171641906733404,9.641172619047618,0.6,0.3,0.0
deep-10M,faiss_hnsw,"faiss ({'M': 16, 'efConstruction': 300}, ef: 160)",0.92111,12395.26992482403,0.9977,0.995,0.9838,0.9434,0.8064,88.60667380952381,9.261692005844834,9.679056349206348,0.6,0.4,0.0
deep-10M,faiss_hnsw,"faiss ({'M': 16, 'efConstruction': 300}, ef: 180)",0.9289799999999999,11346.588817142981,0.9981,0.9958,0.9867,0.9514,0.8269,89.68332182539683,9.335552823341157,9.713423412698413,0.7,0.4,0.0
deep-10M,faiss_hnsw,"faiss ({'M': 16, 'efConstruction': 300}, ef: 20)",0.60948,69562.24075680356,0.9551,0.844,0.6954,0.4983,0.2783,51.1365753968254,6.251660425972703,7.803584920634922,0.1,0.0,0.0
deep-10M,faiss_hnsw,"faiss ({'M': 16, 'efConstruction': 300}, ef: 200)",0.9353199999999999,12001.357422819468,0.9981,0.9964,0.9883,0.9588,0.8444,90.56231984126984,9.395210949406378,9.741325,0.7,0.4,0.0
deep-10M,faiss_hnsw,"faiss ({'M': 16, 'efConstruction': 300}, ef: 220)",0.94073,15819.855308225313,0.9983,0.9971,0.99,0.9647,0.8572,91.32822579365079,9.44696135647899,9.766541666666665,0.7,0.4990000000000009,0.0
deep-10M,faiss_hnsw,"faiss ({'M': 16, 'efConstruction': 300}, ef: 240)",0.94527,10881.168045306376,0.9984,0.9975,0.9916,0.9686,0.8687,91.97622261904762,9.490435581838168,9.787202777777779,0.7,0.5,0.0
deep-10M,faiss_hnsw,"faiss ({'M': 16, 'efConstruction': 300}, ef: 260)",0.94926,13638.642490884657,0.9984,0.9976,0.9927,0.9724,0.881,92.5405511904762,9.527539845569972,9.801941666666666,0.7,0.5,0.0
deep-10M,faiss_hnsw,"faiss ({'M': 16, 'efConstruction': 300}, ef: 280)",0.9525499999999999,12767.72222567216,0.9986,0.9977,0.9933,0.975,0.8893,93.01323571428571,9.558316000311,9.815477777777778,0.7,0.5,0.0
deep-10M,faiss_hnsw,"faiss ({'M': 16, 'efConstruction': 300}, ef: 300)",0.9553800000000001,11710.365630641521,0.9987,0.9981,0.994,0.9774,0.8978,93.40418253968254,9.58430246318717,9.826602777777778,0.8,0.5,0.0
deep-10M,faiss_hnsw,"faiss ({'M': 16, 'efConstruction': 300}, ef: 40)",0.75647,57359.2584589885,0.988,0.946,0.8614,0.7121,0.4712,67.61069682539683,7.685745302200907,8.81595873015873,0.2,0.0,0.0
deep-10M,faiss_hnsw,"faiss ({'M': 16, 'efConstruction': 300}, ef: 60)",0.82114,43358.70160748436,0.993,0.9722,0.9218,0.8088,0.589,75.52831785714287,8.30897473981556,9.183898412698413,0.4,0.1,0.0
deep-10M,faiss_hnsw,"faiss ({'M': 16, 'efConstruction': 300}, ef: 80)",0.85782,36122.29360800592,0.9951,0.984,0.9496,0.8612,0.6635,80.18232023809523,8.660775132024451,9.379947619047618,0.4,0.2,0.0
deep-10M,zilliz,zilliz_(R32_L300)_ef10,0.65503,1769.8547891715186,0.9831,0.92,0.7792,0.5726,0.2712,55.709315476190476,6.781230901520229,8.409817857142858,0.2,0.0,0.0
deep-10M,zilliz,zilliz_(R32_L300)_ef15,0.7457499999999999,1560.9196090138844,0.9939,0.9615,0.8698,0.6968,0.4235,66.08607896825397,7.6279140008650455,8.907489682539682,0.3,0.1,0.0
deep-10M,zilliz,zilliz_(R32_L300)_ef20,0.7960499999999999,2353.9742380290368,0.9964,0.9791,0.9161,0.7742,0.5112,72.26674404761904,8.109905978503217,9.188667460317461,0.4,0.2,0.0
deep-10M,zilliz,zilliz_(R32_L300)_ef25,0.83172,2366.2633441035455,0.9979,0.9877,0.9449,0.8326,0.5795,76.72292579365079,8.445767577276452,9.356186904761906,0.4,0.2,0.0
deep-10M,zilliz,zilliz_(R32_L300)_ef30,0.85735,1399.5879289785635,0.9986,0.9919,0.9593,0.8692,0.6407,80.07322103174604,8.68717640798502,9.472765079365079,0.5,0.3,0.0
deep-10M,zilliz,zilliz_(R32_L300)_ef35,0.87684,2357.9434983464953,0.9991,0.9943,0.9709,0.8958,0.6864,82.67250912698412,8.870918094585841,9.558777777777777,0.5,0.3,0.1
deep-10M,zilliz,zilliz_(R32_L300)_ef40,0.89247,1413.8414892489934,0.9994,0.9962,0.9783,0.9152,0.7275,84.73171666666667,9.01466154224331,9.617002777777776,0.6,0.4,0.1
deep-10M,zilliz,zilliz_(R32_L300)_ef45,0.90554,1672.8644047435391,0.9997,0.9972,0.9837,0.931,0.7613,86.50784801587302,9.136270968728171,9.669894444444443,0.6,0.4,0.2
deep-10M,zilliz,zilliz_(R32_L300)_ef50,0.91584,1816.7777705585515,0.9997,0.9977,0.987,0.9418,0.7915,87.9282511904762,9.23171978360111,9.710791666666667,0.6,0.4,0.2
deep-10M,zilliz,zilliz_(R32_L300)_ef55,0.92439,2266.464612536132,0.9997,0.9986,0.9895,0.9505,0.814,89.10356507936508,9.309887153356309,9.74034166666667,0.7,0.4,0.2
deep-10M,zilliz,zilliz_(R32_L300)_ef60,0.93201,1655.5975845816222,0.9997,0.9988,0.9914,0.9586,0.8352,90.17365119047619,9.38009375924895,9.767616666666667,0.7,0.5,0.2
deep-10M,zilliz,zilliz_(R32_L300)_ef65,0.93847,2186.233015636688,0.9997,0.999,0.9929,0.9651,0.8531,91.0624003968254,9.4385848165351,9.790633333333332,0.7,0.5,0.2998999999999432
deep-10M,zilliz,zilliz_(R32_L300)_ef70,0.94363,1679.1790602571407,0.9997,0.9992,0.9942,0.9707,0.8648,91.79925753968254,9.487626560654041,9.814591666666665,0.7,0.5,0.3
deep-10M,zilliz,zilliz_(R32_L300)_ef75,0.9482200000000001,2146.822715136711,0.9997,0.9992,0.9951,0.9745,0.8784,92.43242857142857,9.528477362249792,9.828341666666667,0.7,0.5,0.3
deep-10M,zilliz,zilliz_(R32_L300)_ef80,0.95252,1769.976827812769,0.9998,0.9994,0.9959,0.9778,0.8908,93.04846388888888,9.568677991963263,9.846175,0.7,0.6,0.3
deep-10M,faiss-ivf,"FaissIVF(n_list=10000, n_probe=12)",0.84487,4059.3280934309464,0.9993,0.9922,0.9507,0.8366,0.6149,77.87333134920635,8.520233113439959,9.316882142857143,0.5,0.3,0.1
deep-10M,faiss-ivf,"FaissIVF(n_list=10000, n_probe=16)",0.8815799999999999,3345.661022476044,0.9998,0.9963,0.9737,0.8909,0.6956,82.80085198412698,8.876429103285947,9.517363095238094,0.5,0.3,0.1
deep-10M,faiss-ivf,"FaissIVF(n_list=10000, n_probe=20)",0.9045099999999999,2810.8575409325754,0.9999,0.9979,0.9839,0.9244,0.7499,85.98998531746032,9.096998456298932,9.613836904761905,0.6,0.4,0.2
deep-10M,faiss-ivf,"FaissIVF(n_list=10000, n_probe=24)",0.92045,2455.3533037709303,0.9999,0.9985,0.9886,0.9428,0.7923,88.25410793650794,9.24993526733722,9.683053571428571,0.6,0.4,0.2
deep-10M,faiss-ivf,"FaissIVF(n_list=10000, n_probe=28)",0.93262,2237.1016091616593,0.9999,0.9987,0.9921,0.9563,0.8275,89.96050634920634,9.364122040983615,9.734103571428571,0.7,0.5,0.2
deep-10M,faiss-ivf,"FaissIVF(n_list=10000, n_probe=32)",0.94235,1951.6716619759834,0.9999,0.9992,0.9943,0.9669,0.8532,91.3741884920635,9.45843739329765,9.781302380952381,0.7,0.5,0.3
deep-10M,faiss-ivf,"FaissIVF(n_list=10000, n_probe=36)",0.9496399999999999,1735.2303976099408,0.9999,0.9994,0.9957,0.9711,0.8758,92.46993015873016,9.529861352184902,9.81682619047619,0.7,0.5,0.3
deep-10M,faiss-ivf,"FaissIVF(n_list=10000, n_probe=4)",0.6543,15652.613300622215,0.9918,0.9165,0.7491,0.531,0.3002,54.44154682539683,6.650201183195715,8.157558333333332,0.2,0.1,0.0
deep-10M,faiss-ivf,"FaissIVF(n_list=10000, n_probe=40)",0.95529,1569.2875935742443,0.9999,0.9995,0.9965,0.9774,0.8911,93.29803214285714,9.58299085578515,9.83757619047619,0.7,0.6,0.3
deep-10M,faiss-ivf,"FaissIVF(n_list=10000, n_probe=6)",0.7351300000000001,11128.31739247983,0.9968,0.9618,0.8493,0.6602,0.4116,64.00080992063491,7.450036396860132,8.693470238095237,0.3,0.1,0.0
deep-10M,faiss-ivf,"FaissIVF(n_list=10000, n_probe=8)",0.78468,6599.441369613679,0.9984,0.9782,0.8999,0.7388,0.4981,70.15181904761906,7.937897037654341,8.99445515873016,0.3,0.2,0.0
msmarco-10M,faiss-ivfpqfs,"FaissIVFPQfs(n_list=4000, n_probe=128, k_reorder=0)",0.7229369627507164,85.33305252201609,0.9975644699140401,0.980945558739255,0.9163323782234957,0.7050143266475645,0.2674785100286533,66.67702108063857,7.775302949589822,9.607317392095329,0.4,0.2,0.0
msmarco-10M,faiss-ivfpqfs,"FaissIVFPQfs(n_list=4000, n_probe=16, k_reorder=0)",0.6358595988538682,540.8686260620482,0.9756446991404012,0.9143266475644699,0.8040114613180516,0.5530085959885387,0.17750716332378225,56.38836414699595,6.864887288477998,8.900515077091008,0.1,0.0,0.0
msmarco-10M,faiss-ivfpqfs,"FaissIVFPQfs(n_list=4000, n_probe=2, k_reorder=0)",0.44941260744985667,3409.400429816612,0.8382521489971346,0.6835243553008596,0.533381088825215,0.32177650429799426,0.08796561604584527,37.306499863555736,4.864146099093335,6.82779255923955,0.0,0.0,0.0
msmarco-10M,faiss-ivfpqfs,"FaissIVFPQfs(n_list=4000, n_probe=32, k_reorder=0)",0.6741977077363897,312.3870517426633,0.9875358166189112,0.9487106017191977,0.8577363896848138,0.6169054441260745,0.21260744985673352,60.86368365397735,7.276418006097038,9.26198378587347,0.2,0.0,0.0
msmarco-10M,faiss-ivfpqfs,"FaissIVFPQfs(n_list=4000, n_probe=4, k_reorder=0)",0.5285673352435529,1851.5672081530518,0.9130372492836676,0.793839541547278,0.6435530085959885,0.4124641833810888,0.1156160458452722,45.04968163005412,5.7230291542190805,7.805518601901123,0.0,0.0,0.0
msmarco-10M,faiss-ivfpqfs,"FaissIVFPQfs(n_list=4000, n_probe=64, k_reorder=0)",0.7011318051575931,164.09112311240017,0.9936962750716333,0.9687679083094556,0.8916905444126074,0.6621776504297995,0.24054441260744985,64.05850275162597,7.556008847980335,9.466249374630463,0.3,0.1,0.0
msmarco-10M,faiss-ivfpqfs,"FaissIVFPQfs(n_list=4000, n_probe=8, k_reorder=0)",0.5893123209169054,1004.6138531111305,0.9534383954154728,0.8650429799426934,0.7349570200573066,0.4892550143266476,0.14713467048710602,51.330663573930046,6.369327083104681,8.450295060717698,0.1,0.0,0.0
msmarco-10M,faiss-ivfpqfs,"FaissIVFPQfs(n_list=4000, n_probe=128, k_reorder=100)",0.9388681948424068,84.63027474475949,0.9981375358166189,0.9896848137535816,0.973352435530086,0.9446991404011461,0.8648997134670487,91.81514701869287,9.442799032058732,9.773424637285668,0.6,0.2,0.0
msmarco-10M,faiss-ivfpqfs,"FaissIVFPQfs(n_list=4000, n_probe=16, k_reorder=100)",0.8131375358166189,540.0464669288466,0.9765042979942693,0.9240687679083095,0.8680515759312321,0.7853868194842407,0.6459885386819484,76.80553793150499,8.250255674529303,9.061606290080503,0.2,0.0,0.0
msmarco-10M,faiss-ivfpqfs,"FaissIVFPQfs(n_list=4000, n_probe=2, k_reorder=100)",0.5632521489971347,2521.2859347666144,0.8402578796561605,0.6961318051575931,0.5919770773638968,0.4892550143266476,0.3643266475644699,50.23717082821667,5.771054591518525,6.965305066630282,0.0,0.0,0.0
msmarco-10M,faiss-ivfpqfs,"FaissIVFPQfs(n_list=4000, n_probe=32, k_reorder=100)",0.8670630372492838,298.95920982617173,0.9883954154727793,0.9583094555873926,0.919054441260745,0.8531518624641834,0.7320916905444126,83.17739118570064,8.775884893716439,9.422832241779235,0.3,0.0,0.0
msmarco-10M,faiss-ivfpqfs,"FaissIVFPQfs(n_list=4000, n_probe=4, k_reorder=100)",0.667650429799427,1599.4160245782255,0.9146131805157593,0.8077363896848138,0.7074498567335243,0.6051575931232092,0.4706303724928367,60.903825556010375,6.821364202877888,7.951922727065994,0.0,0.0,0.0
msmarco-10M,faiss-ivfpqfs,"FaissIVFPQfs(n_list=4000, n_probe=64, k_reorder=100)",0.9064756446991404,159.0994882517797,0.9945558739255015,0.977650429799427,0.951002865329513,0.9035816618911174,0.8024355300859599,87.86458475462773,9.145976180273331,9.629419657070086,0.5,0.1,0.0
msmarco-10M,faiss-ivfpqfs,"FaissIVFPQfs(n_list=4000, n_probe=8, k_reorder=100)",0.7485386819484241,945.423887805631,0.9545845272206304,0.8759312320916905,0.7994269340974212,0.7040114613180516,0.5617478510028653,69.59737401646427,7.6199394537689615,8.605970005002957,0.1,0.0,0.0
msmarco-10M,puck,"Puck('C1000_F1000_N4_Neighborhood16_Construction200', {'search_coarse_count': 10, 'tinker_search_range': 100})",0.9488681948424069,7787.075391651332,0.9888252148997134,0.9815186246418338,0.9744985673352435,0.9597421203438395,0.9194842406876791,93.82072872606541,9.542850092796224,9.7513786555692,0.7,0.0,0.0
msmarco-10M,puck,"Puck('C1000_F1000_N4_Neighborhood16_Construction200', {'search_coarse_count': 10, 'tinker_search_range': 150})",0.9572349570200573,5961.001316149546,0.9932664756446992,0.98810888252149,0.9818051575931233,0.9687679083094556,0.930945558739255,94.761362964479,9.625805686670121,9.820442761631872,0.8,0.2,0.0
msmarco-10M,puck,"Puck('C1000_F1000_N4_Neighborhood16_Construction200', {'search_coarse_count': 10, 'tinker_search_range': 200})",0.9613467048710602,4757.1768445891785,0.9945558739255015,0.9901146131805157,0.9845272206303725,0.9727793696275072,0.9386819484240687,95.27267135125301,9.665707081825076,9.846640628553235,0.8,0.3,0.0
msmarco-10M,puck,"Puck('C1000_F1000_N4_Neighborhood16_Construction200', {'search_coarse_count': 10, 'tinker_search_range': 250})",0.9648853868194843,3964.8037759311205,0.9961318051575931,0.9921203438395415,0.9878223495702005,0.9763610315186246,0.9431232091690545,95.6755656751717,9.69996899597037,9.873898781097921,0.8,0.4,0.0
msmarco-10M,puck,"Puck('C1000_F1000_N4_Neighborhood16_Construction200', {'search_coarse_count': 10, 'tinker_search_range': 30})",0.9050143266475645,16124.919128217274,0.9664756446991404,0.9508595988538682,0.9386819484240687,0.9153295128939828,0.8522922636103152,88.78777004593623,9.112894131934796,9.396691226633921,0.3,0.0,0.0
msmarco-10M,puck,"Puck('C1000_F1000_N4_Neighborhood16_Construction200', {'search_coarse_count': 10, 'tinker_search_range': 300})",0.9673638968481375,3282.200657219487,0.9964183381088825,0.9934097421203438,0.9893982808022923,0.9796561604584527,0.9484240687679083,95.984221926593,9.724021693351625,9.889598399053988,0.8,0.4,0.0
msmarco-10M,puck,"Puck('C1000_F1000_N4_Neighborhood16_Construction200', {'search_coarse_count': 10, 'tinker_search_range': 350})",0.9693409742120345,2994.6336109964623,0.9974212034383955,0.9944126074498567,0.9905444126074499,0.9819484240687679,0.9522922636103152,96.22108234411245,9.743306877846544,9.904292877609498,0.9,0.5,0.0
msmarco-10M,puck,"Puck('C1000_F1000_N4_Neighborhood16_Construction200', {'search_coarse_count': 10, 'tinker_search_range': 50})",0.9289971346704871,12359.545964795258,0.9792263610315186,0.9673352435530086,0.9583094555873926,0.9391117478510028,0.8889684813753582,91.53224689589301,9.347644715271691,9.589657524901078,0.6,0.0,0.0
msmarco-10M,puck,"Puck('C1000_F1000_N4_Neighborhood16_Construction200', {'search_coarse_count': 10, 'tinker_search_range': 70})",0.9393982808022923,10509.066640629935,0.9848137535816619,0.9743553008595989,0.9667621776504298,0.9494269340974212,0.9055873925501433,92.73295072088052,9.450250932181696,9.676059148587802,0.6,0.0,0.0
msmarco-10M,scann,"ScaNN,tree=100/10000,AH2,reorder=150",0.93310888252149,2332.0630868992207,0.9967048710601719,0.986676217765043,0.9674785100286533,0.9322349570200573,0.8587392550143267,91.29689930413424,9.396436922262415,9.760693250557148,0.6,0.2,0.0
msmarco-10M,scann,"ScaNN,tree=10/10000,AH2,reorder=150",0.8198853868194842,8571.72610405151,0.970487106017192,0.9206303724928366,0.8644699140401146,0.7905444126074499,0.6786532951289398,78.1599973848183,8.326054339081484,9.113431800609451,0.1,0.0,0.0
msmarco-10M,scann,"ScaNN,tree=120/10000,AH2,reorder=150",0.939512893982808,2071.6966946747234,0.9972779369627507,0.9893982808022923,0.9724928366762178,0.9409742120343839,0.8703438395415473,92.08663471596853,9.45749805468677,9.797742415973074,0.6,0.2,0.0
msmarco-10M,scann,"ScaNN,tree=20/10000,AH2,reorder=150",0.8624068767908308,5879.247472181444,0.9826647564469914,0.9497134670487106,0.9051575931232092,0.8431232091690545,0.7399713467048711,83.01692420521219,8.734376494131634,9.380067767317051,0.2,0.0,0.0
msmarco-10M,scann,"ScaNN,tree=30/10000,AH2,reorder=150",0.8831661891117479,4652.729875631569,0.9892550143266475,0.9627507163323782,0.9244985673352436,0.8689111747851003,0.7733524355300859,85.34858780188294,8.926656415177765,9.488210647200619,0.3,0.0,0.0
msmarco-10M,scann,"ScaNN,tree=40/10000,AH2,reorder=150",0.896189111747851,4112.576846085878,0.990974212034384,0.9696275071633238,0.9368194842406877,0.8848137535816619,0.793839541547278,86.90723211443125,9.051385396074448,9.565559194069223,0.4,0.1,0.0
msmarco-10M,scann,"ScaNN,tree=50/10000,AH2,reorder=150",0.9062320916905444,3574.150050066499,0.9931232091690544,0.9744985673352435,0.9461318051575931,0.8987106017191977,0.8107449856733524,88.06056647109655,9.144451331038491,9.619750875517349,0.4,0.1,0.0
msmarco-10M,scann,"ScaNN,tree=60/10000,AH2,reorder=150",0.9143123209169055,3266.349538686052,0.9944126074498567,0.9782234957020057,0.953295128939828,0.9077363896848137,0.8253581661891117,89.04449731659618,9.221532045042467,9.666512598353574,0.5,0.1,0.0
msmarco-10M,scann,"ScaNN,tree=80/10000,AH2,reorder=150",0.9251432664756447,2761.211497470451,0.9958452722063037,0.9826647564469914,0.9621776504297994,0.921919770773639,0.8449856733524356,90.3609058761996,9.323984162583526,9.72296413789967,0.5,0.2,0.0
msmarco-10M,diskann,"diskann(('R16_L300', {'Ls': 15, 'T': 64}))",0.7227363896848138,15094.433223564982,0.8011461318051576,0.7790830945558739,0.757593123209169,0.724785100286533,0.6467048710601719,69.95198412698413,7.277634785358478,7.589754172920362,0.0,0.0,0.0
msmarco-10M,diskann,"diskann(('R16_L300', {'Ls': 20, 'T': 64}))",0.7867191977077364,13394.949126517076,0.8600286532951289,0.8376790830945559,0.8177650429799427,0.7879656160458453,0.7171919770773639,76.52670669031701,7.911514157148865,8.200594101059718,0.0,0.0,0.0
msmarco-10M,diskann,"diskann(('R16_L300', {'Ls': 25, 'T': 64}))",0.8296561604584527,12072.811499344529,0.897134670487106,0.876647564469914,0.8585959885386819,0.8297994269340975,0.7667621776504298,80.95691886114521,8.336831162201467,8.60906444717333,0.0,0.0,0.0
msmarco-10M,diskann,"diskann(('R16_L300', {'Ls': 40, 'T': 64}))",0.8860888252148997,9832.6726169585,0.9421203438395416,0.9249283667621776,0.9120343839541547,0.8872492836676218,0.8329512893982808,86.92846966389229,8.896590432152236,9.129486173648065,0.0,0.0,0.0
msmarco-10M,diskann,"diskann(('R16_L300', {'Ls': 50, 'T': 64}))",0.9035386819484241,8536.31063329886,0.9555873925501432,0.9398280802292264,0.9279369627507164,0.9038681948424069,0.8530085959885387,88.78590189657525,9.06894828993945,9.289423295583754,0.1,0.0,0.0
msmarco-10M,diskann,"diskann(('R16_L300', {'Ls': 60, 'T': 64}))",0.913997134670487,7715.9720091433355,0.9631805157593123,0.9489971346704871,0.9379656160458453,0.9144699140401146,0.8667621776504298,89.89419088552327,9.172306270161076,9.382028585072998,0.2,0.0,0.0
msmarco-10M,diskann,"diskann(('R16_L300', {'Ls': 85, 'T': 64}))",0.9312177650429799,6218.595971752735,0.974785100286533,0.9641833810888252,0.9540114613180516,0.932378223495702,0.8873925501432665,91.7334026925001,9.343291131482971,9.539204984763725,0.5,0.0,0.0
msmarco-10M,diskann,"diskann(('R32_L500', {'Ls': 15, 'T': 64}))",0.8770057306590259,10502.665077671581,0.9335243553008596,0.9181948424068768,0.9060171919770774,0.8830945558739255,0.8180515759312321,85.93802758448174,8.808085868456349,9.03902647018693,0.0,0.0,0.0
msmarco-10M,diskann,"diskann(('R32_L500', {'Ls': 20, 'T': 64}))",0.9034240687679084,9285.210839084211,0.9515759312320917,0.9386819484240687,0.9279369627507164,0.9090257879656161,0.8538681948424068,88.80671135216262,9.064827063770801,9.260933165052077,0.1,0.0,0.0
msmarco-10M,diskann,"diskann(('R32_L500', {'Ls': 25, 'T': 64}))",0.9201146131805158,7948.256377204038,0.9631805157593123,0.9517191977077364,0.9424068767908309,0.9253581661891117,0.8750716332378223,90.60795185791604,9.226759714783322,9.396466093600763,0.3,0.0,0.0
msmarco-10M,diskann,"diskann(('R32_L500', {'Ls': 40, 'T': 64}))",0.9474212034383955,6880.162851422752,0.9797994269340974,0.9723495702005731,0.9650429799426934,0.9527220630372493,0.9144699140401146,93.66008948469552,9.495851534699414,9.632389025333152,0.7,0.0,0.0
msmarco-10M,diskann,"diskann(('R32_L500', {'Ls': 50, 'T': 64}))",0.9555873925501432,5920.512562177912,0.9843839541547278,0.9779369627507163,0.9713467048710601,0.960458452722063,0.9259312320916906,94.59345692909447,9.575873148725048,9.69791012871242,0.7,0.0,0.0
msmarco-10M,diskann,"diskann(('R32_L500', {'Ls': 60, 'T': 64}))",0.9608309455587392,5183.980915968356,0.9869627507163323,0.9815186246418338,0.9760744985673352,0.9650429799426934,0.9333810888252149,95.17338313548915,9.625173769767725,9.733229863100922,0.8,0.0,0.0
msmarco-10M,diskann,"diskann(('R32_L500', {'Ls': 85, 'T': 64}))",0.9699570200573066,4148.812097040248,0.9911174785100286,0.9871060171919771,0.9826647564469914,0.9736389684813753,0.9474212034383954,96.23975587847364,9.714351415679431,9.80719231818802,0.8,0.1,0.0
msmarco-10M,faiss_hnsw,"faiss ({'M': 16, 'efConstruction': 300}, ef: 100)",0.7968194842406877,5194.483119843663,0.9179083094555874,0.8819484240687679,0.8462750716332378,0.7991404011461318,0.6879656160458453,75.91456599354164,8.041988892979287,8.584344157911493,0.0,0.0,0.0
msmarco-10M,faiss_hnsw,"faiss ({'M': 16, 'efConstruction': 300}, ef: 1000)",0.9143123209169055,541.6806838367935,0.9925501432664756,0.9813753581661891,0.9660458452722063,0.9305157593123209,0.8369627507163324,88.66969743484786,9.218819947404342,9.640313025878926,0.6,0.1,0.0
msmarco-10M,faiss_hnsw,"faiss ({'M': 16, 'efConstruction': 300}, ef: 155)",0.8334957020057306,3561.348751768282,0.9491404011461319,0.9166189111747851,0.8843839541547278,0.8391117478510028,0.7287965616045845,79.70523263746759,8.412432833608598,8.954502660663119,0.0,0.0,0.0
msmarco-10M,faiss_hnsw,"faiss ({'M': 16, 'efConstruction': 300}, ef: 200)",0.8505873925501433,2864.278103882348,0.9610315186246419,0.9336676217765043,0.9022922636103152,0.8580229226361031,0.7482808022922636,81.51446934552236,8.585982227350867,9.117363100923273,0.1,0.0,0.0
msmarco-10M,faiss_hnsw,"faiss ({'M': 16, 'efConstruction': 300}, ef: 30)",0.6269054441260745,13194.539391522052,0.760458452722063,0.7127507163323782,0.6712034383954155,0.6189111747851003,0.5098853868194843,58.86096045390458,6.341335422892048,6.906190021376268,0.0,0.0,0.0
msmarco-10M,faiss_hnsw,"faiss ({'M': 16, 'efConstruction': 300}, ef: 300)",0.8716905444126075,1916.597403894819,0.9726361031518624,0.9512893982808023,0.9256446991404012,0.8815186246418338,0.7739255014326648,83.80633385636968,8.795530824158718,9.293319916314186,0.3,0.0,0.0
msmarco-10M,faiss_hnsw,"faiss ({'M': 16, 'efConstruction': 300}, ef: 500)",0.892621776504298,1180.1605159833919,0.9833810888252149,0.9684813753581661,0.9459885386819484,0.9048710601719198,0.8032951289398281,86.16432153090463,9.006692718702965,9.478943807704553,0.4,0.0,0.0
msmarco-10M,faiss_hnsw,"faiss ({'M': 16, 'efConstruction': 300}, ef: 60)",0.7389255014326648,7851.013768927448,0.8669054441260745,0.8243553008595988,0.7855300859598854,0.7365329512893983,0.6275071633237822,70.09804941556374,7.464869148677645,8.030523150043207,0.0,0.0,0.0
msmarco-10M,faiss-ivf,"FaissIVF(n_list=4000, n_probe=10)",0.7700286532951289,526.1086052351831,0.9638968481375358,0.8944126074498567,0.8213467048710602,0.730945558739255,0.58810888252149,71.90202960840497,7.829732981039839,8.773366648474097,0.1,0.0,0.0
